system_size,time,n,mean,plus_sd,minus_sd
large,28.77430124022125,787,NA,NA,NA
large,28.77471565395602,788,NA,NA,NA
large,28.780115693421685,789,NA,NA,NA
large,28.781275682333156,788,NA,NA,NA
large,28.784625331016468,787,NA,NA,NA
large,28.786492672930507,786,NA,NA,NA
large,28.791472610267736,787,NA,NA,NA
large,28.79356498839465,788,NA,NA,NA
large,28.796252346983344,787,NA,NA,NA
large,28.797057889627773,786,NA,NA,NA
large,28.814153966084856,787,NA,NA,NA
large,28.81578565614248,786,NA,NA,NA
large,28.81856440230421,785,NA,NA,NA
large,28.82126124068868,786,NA,NA,NA
large,28.822350599414566,787,NA,NA,NA
large,28.82657606522783,788,NA,NA,NA
large,28.826649355233883,787,NA,NA,NA
large,28.829019850696675,786,NA,NA,NA
large,28.83234731063167,785,NA,NA,NA
large,28.835444357442285,784,NA,NA,NA
large,28.83633024003049,785,NA,NA,NA
large,28.83953978599689,784,NA,NA,NA
large,28.852406442471263,785,NA,NA,NA
large,28.854736561975106,786,NA,NA,NA
large,28.856711295422695,785,NA,NA,NA
large,28.86287997936796,784,NA,NA,NA
large,28.863906932759466,785,NA,NA,NA
large,28.86512613491066,784,NA,NA,NA
large,28.866102913871988,783,NA,NA,NA
large,28.867324147744775,782,NA,NA,NA
large,28.87166480575019,783,NA,NA,NA
large,28.872152929180793,782,NA,NA,NA
large,28.877078373633022,783,NA,NA,NA
large,28.8802614068115,784,NA,NA,NA
large,28.882748767420168,783,NA,NA,NA
large,28.8840329801859,782,NA,NA,NA
large,28.88438118061731,783,NA,NA,NA
large,28.8853929426506,784,NA,NA,NA
large,28.892777913315932,783,NA,NA,NA
large,28.894403979464105,784,NA,NA,NA
large,28.898309304705194,785,NA,NA,NA
large,28.89921648904677,784,NA,NA,NA
large,28.9097918952857,783,NA,NA,NA
large,28.909998499251746,782,NA,NA,NA
large,28.915972707116275,781,NA,NA,NA
large,28.91701517541673,780,NA,NA,NA
large,28.918072475518457,781,NA,NA,NA
large,28.931453460501746,782,NA,NA,NA
large,28.937604965834296,781,NA,NA,NA
large,28.94130988531295,782,NA,NA,NA
large,28.945018257973004,783,NA,NA,NA
large,28.94619250091279,782,NA,NA,NA
large,28.947624649320534,781,NA,NA,NA
large,28.95029596201144,782,NA,NA,NA
large,28.95224811637855,781,NA,NA,NA
large,28.953208239760627,780,NA,NA,NA
large,28.957026215506172,779,NA,NA,NA
large,28.960846077433402,780,NA,NA,NA
large,28.963171360039397,779,NA,NA,NA
large,28.96416666121921,778,NA,NA,NA
large,28.96453405003157,779,NA,NA,NA
large,28.96522304543763,780,NA,NA,NA
large,28.96879063092145,781,NA,NA,NA
large,28.97891684255888,782,NA,NA,NA
large,28.97893221661866,783,NA,NA,NA
large,28.989520311045716,782,NA,NA,NA
large,28.992659824807852,781,NA,NA,NA
large,28.993447989565176,782,NA,NA,NA
large,28.994342896417383,781,NA,NA,NA
large,28.994507050044746,780,NA,NA,NA
large,28.996663539691323,779,NA,NA,NA
large,28.996735837612004,778,NA,NA,NA
large,28.997771121284448,777,NA,NA,NA
large,28.998499772570145,778,NA,NA,NA
large,28.998552496995504,777,NA,NA,NA
large,29.00106744210122,778,NA,NA,NA
large,29.009550865932873,779,NA,NA,NA
large,29.013124643202904,778,NA,NA,NA
large,29.013196904111158,779,NA,NA,NA
large,29.01910905768135,778,NA,NA,NA
large,29.021202523366465,779,NA,NA,NA
large,29.023415043213735,778,NA,NA,NA
large,29.023785987622784,777,NA,NA,NA
large,29.027033265324178,776,NA,NA,NA
large,29.028228279142326,777,NA,NA,NA
large,29.02878964683678,776,NA,NA,NA
large,29.03238343975659,777,NA,NA,NA
large,29.032835212382288,778,NA,NA,NA
large,29.033274666117325,779,NA,NA,NA
large,29.038210709799813,778,NA,NA,NA
large,29.04180003996865,777,NA,NA,NA
large,29.044208975920775,776,NA,NA,NA
large,29.044514233694045,775,NA,NA,NA
large,29.045315810864683,776,NA,NA,NA
large,29.049319273675216,775,NA,NA,NA
large,29.05451839871085,774,NA,NA,NA
large,29.054599731860023,775,NA,NA,NA
large,29.066454562107918,774,NA,NA,NA
large,29.0686207369127,773,NA,NA,NA
large,29.069482865409256,774,NA,NA,NA
large,29.071254665004638,773,NA,NA,NA
large,29.07210976917002,774,NA,NA,NA
large,29.0732347052848,773,NA,NA,NA
large,29.07892509264301,774,NA,NA,NA
large,29.081622168240806,773,NA,NA,NA
large,29.0816404107417,772,NA,NA,NA
large,29.083266592845142,773,NA,NA,NA
large,29.08790926239149,774,NA,NA,NA
large,29.088837818982633,775,NA,NA,NA
large,29.09086334849443,776,NA,NA,NA
large,29.09926477704105,777,NA,NA,NA
large,29.100194665959336,778,NA,NA,NA
large,29.100644546406667,777,NA,NA,NA
large,29.105666537404744,776,NA,NA,NA
large,29.10701216577033,777,NA,NA,NA
large,29.10765320160495,778,NA,NA,NA
large,29.11103976223865,779,NA,NA,NA
large,29.125498470151275,778,NA,NA,NA
large,29.12997366529208,777,NA,NA,NA
large,29.130844889852263,778,NA,NA,NA
large,29.131620890789343,777,NA,NA,NA
large,29.132836542454374,776,NA,NA,NA
large,29.132838356271172,777,NA,NA,NA
large,29.133615928243934,776,NA,NA,NA
large,29.138013827623173,777,NA,NA,NA
large,29.13927942102808,778,NA,NA,NA
large,29.140135044553165,779,NA,NA,NA
large,29.14156132908845,780,NA,NA,NA
large,29.144278390681464,781,NA,NA,NA
large,29.149579490962008,780,NA,NA,NA
large,29.158065773219302,781,NA,NA,NA
large,29.161778240818226,780,NA,NA,NA
large,29.16374409904127,779,NA,NA,NA
large,29.165457492004446,780,NA,NA,NA
large,29.166995468876227,781,NA,NA,NA
large,29.174242119572483,782,NA,NA,NA
large,29.175325184455172,783,NA,NA,NA
large,29.17549782436588,784,NA,NA,NA
large,29.18630952905312,783,NA,NA,NA
large,29.187480809968424,784,NA,NA,NA
large,29.193749016704153,783,NA,NA,NA
large,29.20734726495443,784,NA,NA,NA
large,29.208047251779703,783,NA,NA,NA
large,29.208230594961066,782,NA,NA,NA
large,29.210725508856445,781,NA,NA,NA
large,29.210865216038204,782,NA,NA,NA
large,29.217548477966545,783,NA,NA,NA
large,29.221365958032827,784,NA,NA,NA
large,29.222252302987595,783,NA,NA,NA
large,29.226059179429335,782,NA,NA,NA
large,29.227142835556066,783,NA,NA,NA
large,29.227516975144937,782,NA,NA,NA
large,29.236461472391692,781,NA,NA,NA
large,29.239555071438094,780,NA,NA,NA
large,29.240328298628345,779,NA,NA,NA
large,29.240753956382335,780,NA,NA,NA
large,29.251820345151476,779,NA,NA,NA
large,29.253350573279825,778,NA,NA,NA
large,29.256403835228816,777,NA,NA,NA
large,29.25709379524717,778,NA,NA,NA
large,29.25881899008157,779,NA,NA,NA
large,29.26403882864943,780,NA,NA,NA
large,29.267280883026498,781,NA,NA,NA
large,29.27390729937193,782,NA,NA,NA
large,29.275269066140943,783,NA,NA,NA
large,29.280002361679394,784,NA,NA,NA
large,29.28321285019996,785,NA,NA,NA
large,29.283972618089688,784,NA,NA,NA
large,29.28573912225876,785,NA,NA,NA
large,29.28898619193282,784,NA,NA,NA
large,29.289215787475815,783,NA,NA,NA
large,29.28923742160298,782,NA,NA,NA
large,29.289586289396382,781,NA,NA,NA
large,29.295845509293954,780,NA,NA,NA
large,29.296120060938822,779,NA,NA,NA
large,29.296384610944063,780,NA,NA,NA
large,29.297253960633743,781,NA,NA,NA
large,29.29744364190939,782,NA,NA,NA
large,29.305767064447146,783,NA,NA,NA
large,29.30825425481257,784,NA,NA,NA
large,29.310007020390263,785,NA,NA,NA
large,29.31216777370935,786,NA,NA,NA
large,29.31677592893593,785,NA,NA,NA
large,29.32384106103806,784,NA,NA,NA
large,29.33503188218101,785,NA,NA,NA
large,29.335723395447697,784,NA,NA,NA
large,29.337709268866465,783,NA,NA,NA
large,29.338570938195645,782,NA,NA,NA
large,29.343577820985693,783,NA,NA,NA
large,29.34439922126775,782,NA,NA,NA
large,29.34737294380359,783,NA,NA,NA
large,29.352506192639975,784,NA,NA,NA
large,29.357424037542884,785,NA,NA,NA
large,29.359294249817037,784,NA,NA,NA
large,29.36153803518108,783,NA,NA,NA
large,29.367288504200744,784,NA,NA,NA
large,29.368829169842904,783,NA,NA,NA
large,29.369534019674205,782,NA,NA,NA
large,29.37102116018246,783,NA,NA,NA
large,29.376417241367136,784,NA,NA,NA
large,29.377807067400102,783,NA,NA,NA
large,29.38432449677685,784,NA,NA,NA
large,29.38688365955498,785,NA,NA,NA
large,29.3879808510675,786,NA,NA,NA
large,29.390390786305936,787,NA,NA,NA
large,29.39217638919775,786,NA,NA,NA
large,29.39465658664505,787,NA,NA,NA
large,29.395145430745984,788,NA,NA,NA
large,29.39527642999711,789,NA,NA,NA
large,29.406259853114634,790,NA,NA,NA
large,29.40706006367452,791,NA,NA,NA
large,29.408202111471784,792,NA,NA,NA
large,29.41533622175993,793,NA,NA,NA
large,29.41553175597457,794,NA,NA,NA
large,29.417856704661492,795,NA,NA,NA
large,29.419240975281127,796,NA,NA,NA
large,29.42327742542589,797,NA,NA,NA
large,29.42350023018519,798,NA,NA,NA
large,29.42362023466352,797,NA,NA,NA
large,29.425014306157266,798,NA,NA,NA
large,29.42773390494746,797,NA,NA,NA
large,29.430284387769873,798,NA,NA,NA
large,29.433104583504587,797,NA,NA,NA
large,29.43326196641879,796,NA,NA,NA
large,29.43369524979454,797,NA,NA,NA
large,29.436191154620172,796,NA,NA,NA
large,29.438277362064465,797,NA,NA,NA
large,29.438364735386365,796,NA,NA,NA
large,29.439498484305446,795,NA,NA,NA
large,29.439866431589792,794,NA,NA,NA
large,29.444738354723835,795,NA,NA,NA
large,29.446918345022816,796,NA,NA,NA
large,29.450584503097033,797,NA,NA,NA
large,29.453672354872488,798,NA,NA,NA
large,29.45581388595817,799,NA,NA,NA
large,29.458352339648606,798,NA,NA,NA
large,29.463379359682833,797,NA,NA,NA
large,29.465851838979006,796,NA,NA,NA
large,29.469446746952123,797,NA,NA,NA
large,29.47139696924046,796,NA,NA,NA
large,29.474965986508494,797,NA,NA,NA
large,29.480453593081457,796,NA,NA,NA
large,29.480538245673866,795,NA,NA,NA
large,29.48325664054282,794,NA,NA,NA
large,29.48377829785994,793,NA,NA,NA
large,29.484703363178184,792,NA,NA,NA
large,29.485900855804083,791,NA,NA,NA
large,29.488055875628472,790,NA,NA,NA
large,29.493016673290914,791,NA,NA,NA
large,29.49938760240818,792,NA,NA,NA
large,29.50366256468772,791,NA,NA,NA
large,29.513216810674614,792,NA,NA,NA
large,29.514666424588704,793,NA,NA,NA
large,29.51538654281608,792,NA,NA,NA
large,29.525736477245417,791,NA,NA,NA
large,29.52701004334954,792,NA,NA,NA
large,29.52765853572407,791,NA,NA,NA
large,29.527848526084885,790,NA,NA,NA
large,29.528585254944947,789,NA,NA,NA
large,29.52915617423043,790,NA,NA,NA
large,29.541450476155703,789,NA,NA,NA
large,29.542367797677592,788,NA,NA,NA
large,29.54849747573968,789,NA,NA,NA
large,29.552805090656918,790,NA,NA,NA
large,29.553384057665085,791,NA,NA,NA
large,29.553599206010304,790,NA,NA,NA
large,29.5566075068938,789,NA,NA,NA
large,29.561632024052315,788,NA,NA,NA
large,29.56177299929789,787,NA,NA,NA
large,29.562509640129132,786,NA,NA,NA
large,29.563366902439167,785,NA,NA,NA
large,29.569548442932724,784,NA,NA,NA
large,29.57268709838582,785,NA,NA,NA
large,29.574810669135456,784,NA,NA,NA
large,29.577108132898907,785,NA,NA,NA
large,29.592260427863426,786,NA,NA,NA
large,29.60121646654193,787,NA,NA,NA
large,29.614225880241708,788,NA,NA,NA
large,29.617224125084995,789,NA,NA,NA
large,29.6173223627262,788,NA,NA,NA
large,29.61911280830455,789,NA,NA,NA
large,29.619393087638194,788,NA,NA,NA
large,29.624278939864478,789,NA,NA,NA
large,29.625329522866007,790,NA,NA,NA
large,29.627509863175547,789,NA,NA,NA
large,29.628960846491946,788,NA,NA,NA
large,29.630176971882374,787,NA,NA,NA
large,29.630836940148775,788,NA,NA,NA
large,29.633952741156506,789,NA,NA,NA
large,29.634044680527314,788,NA,NA,NA
large,29.63449286381052,789,NA,NA,NA
large,29.635387296119394,788,NA,NA,NA
large,29.644907657212826,789,NA,NA,NA
large,29.64828177639477,788,NA,NA,NA
large,29.652949919427527,787,NA,NA,NA
large,29.658875980943858,786,NA,NA,NA
large,29.66440499915729,785,NA,NA,NA
large,29.664967267921064,786,NA,NA,NA
large,29.665258174878993,787,NA,NA,NA
large,29.665291289080237,788,NA,NA,NA
large,29.671310136831096,787,NA,NA,NA
large,29.67142199319469,786,NA,NA,NA
large,29.672476560157502,785,NA,NA,NA
large,29.6742143408344,784,NA,NA,NA
large,29.67450859175124,783,NA,NA,NA
large,29.67515824843608,782,NA,NA,NA
large,29.678884029861507,781,NA,NA,NA
large,29.681067180105714,780,NA,NA,NA
large,29.68217961310517,781,NA,NA,NA
large,29.693950375572168,780,NA,NA,NA
large,29.703563382410202,779,NA,NA,NA
large,29.703792628683985,780,NA,NA,NA
large,29.709367968562173,779,NA,NA,NA
large,29.714683325154915,778,NA,NA,NA
large,29.716338548785576,777,NA,NA,NA
large,29.71975268116817,778,NA,NA,NA
large,29.72271837915408,777,NA,NA,NA
large,29.723738933679893,776,NA,NA,NA
large,29.729265398259578,777,NA,NA,NA
large,29.73116473356112,778,NA,NA,NA
large,29.735302493850277,779,NA,NA,NA
large,29.738923563308582,780,NA,NA,NA
large,29.739644895888727,781,NA,NA,NA
large,29.743340540232516,780,NA,NA,NA
large,29.74675320044485,781,NA,NA,NA
large,29.747006763674776,780,NA,NA,NA
large,29.74805597381005,779,NA,NA,NA
large,29.74908404336806,780,NA,NA,NA
large,29.751578713499885,781,NA,NA,NA
large,29.757075467970868,782,NA,NA,NA
large,29.757792212256984,783,NA,NA,NA
large,29.758160931692572,784,NA,NA,NA
large,29.759942403530175,783,NA,NA,NA
large,29.761733223863985,784,NA,NA,NA
large,29.762310029464256,783,NA,NA,NA
large,29.76259746308889,782,NA,NA,NA
large,29.76490541209412,783,NA,NA,NA
large,29.765400941208735,782,NA,NA,NA
large,29.772147245199307,783,NA,NA,NA
large,29.77421690306585,784,NA,NA,NA
large,29.776692799658996,783,NA,NA,NA
large,29.783471098127695,782,NA,NA,NA
large,29.78557462103443,781,NA,NA,NA
large,29.785876836978684,780,NA,NA,NA
large,29.789839143351415,779,NA,NA,NA
large,29.79329421881314,780,NA,NA,NA
large,29.79599563154765,779,NA,NA,NA
large,29.797831417994363,780,NA,NA,NA
large,29.79810499875992,781,NA,NA,NA
large,29.798965769257418,782,NA,NA,NA
large,29.803493758469703,781,NA,NA,NA
large,29.804778543207892,782,NA,NA,NA
large,29.81039644743903,781,NA,NA,NA
large,29.81088706183984,782,NA,NA,NA
large,29.8120044765437,783,NA,NA,NA
large,29.812349121327387,784,NA,NA,NA
large,29.81319041043308,785,NA,NA,NA
large,29.815617218353143,784,NA,NA,NA
large,29.815792709262848,785,NA,NA,NA
large,29.815997717821336,784,NA,NA,NA
large,29.81841950121798,785,NA,NA,NA
large,29.821284556485786,784,NA,NA,NA
large,29.822316483814856,783,NA,NA,NA
large,29.82801654052733,782,NA,NA,NA
large,29.83232513117529,783,NA,NA,NA
large,29.834155329537307,784,NA,NA,NA
large,29.835194040799255,785,NA,NA,NA
large,29.836912825368728,784,NA,NA,NA
large,29.842138926450275,785,NA,NA,NA
large,29.842232323720072,786,NA,NA,NA
large,29.844000930888875,785,NA,NA,NA
large,29.852171410304933,786,NA,NA,NA
large,29.863042035185774,785,NA,NA,NA
large,29.867578420782227,784,NA,NA,NA
large,29.871695216461788,783,NA,NA,NA
large,29.877232129000177,784,NA,NA,NA
large,29.8817118289619,783,NA,NA,NA
large,29.881797851532845,784,NA,NA,NA
large,29.881937888747665,785,NA,NA,NA
large,29.88632249241088,786,NA,NA,NA
large,29.887797911663643,787,NA,NA,NA
large,29.89033573645866,788,NA,NA,NA
large,29.89197003865986,789,NA,NA,NA
large,29.89201690641678,788,NA,NA,NA
large,29.894366904410926,787,NA,NA,NA
large,29.896381017000248,788,NA,NA,NA
large,29.898522314312054,787,NA,NA,NA
large,29.899761313556095,788,NA,NA,NA
large,29.89990469710025,789,NA,NA,NA
large,29.904046377439858,790,NA,NA,NA
large,29.906059969007142,791,NA,NA,NA
large,29.910450797917953,792,NA,NA,NA
large,29.91467356160428,793,NA,NA,NA
large,29.914756704054962,792,NA,NA,NA
large,29.915706840343123,791,NA,NA,NA
large,29.91899134341922,790,NA,NA,NA
large,29.919858010502654,791,NA,NA,NA
large,29.924038818223416,790,NA,NA,NA
large,29.92509354124907,791,NA,NA,NA
large,29.935852720653912,790,NA,NA,NA
large,29.94086368411243,791,NA,NA,NA
large,29.940891214650726,790,NA,NA,NA
large,29.94127393147831,791,NA,NA,NA
large,29.94339146332608,790,NA,NA,NA
large,29.947563110866266,791,NA,NA,NA
large,29.948536972202096,790,NA,NA,NA
large,29.94927136174321,789,NA,NA,NA
large,29.94944181038015,790,NA,NA,NA
large,29.955214087984107,789,NA,NA,NA
large,29.96237957402208,790,NA,NA,NA
large,29.96255428193406,791,NA,NA,NA
large,29.964284660897032,792,NA,NA,NA
large,29.966850983623708,793,NA,NA,NA
large,29.970775135837872,792,NA,NA,NA
large,29.97429085979708,793,NA,NA,NA
large,29.976645862316445,794,NA,NA,NA
large,29.987611071574985,795,NA,NA,NA
large,29.987979367091103,796,NA,NA,NA
large,29.988367725583647,795,NA,NA,NA
large,29.999102364707223,796,NA,NA,NA
large,30,796,NA,NA,NA
small,0,50,NA,NA,NA
small,0.07147881728463502,51,NA,NA,NA
small,0.0716658578286952,52,NA,NA,NA
small,0.08105973555670722,53,NA,NA,NA
small,0.09196321580358852,54,NA,NA,NA
small,0.11508559276542937,53,NA,NA,NA
small,0.1393720062146499,52,NA,NA,NA
small,0.1630722414869739,53,NA,NA,NA
small,0.21601723383802315,54,NA,NA,NA
small,0.24294195325101126,55,NA,NA,NA
small,0.28933810386057524,56,NA,NA,NA
small,0.33818520579965206,55,NA,NA,NA
small,0.3567219916385561,56,NA,NA,NA
small,0.3811907576677417,57,NA,NA,NA
small,0.43229251281601266,56,NA,NA,NA
small,0.48799225227333765,57,NA,NA,NA
small,0.498672887704401,58,NA,NA,NA
small,0.5054481490020407,59,NA,NA,NA
small,0.505559150555316,58,NA,NA,NA
small,0.5262568006223893,59,NA,NA,NA
small,0.5383308069209323,60,NA,NA,NA
small,0.5830609744958486,61,NA,NA,NA
small,0.6056840701779056,60,NA,NA,NA
small,0.692129112622805,61,NA,NA,NA
small,0.8122892429893039,62,NA,NA,NA
small,0.8127646359629946,63,NA,NA,NA
small,0.8163608398045354,64,NA,NA,NA
small,0.8166437315754645,65,NA,NA,NA
small,0.8177172969355971,66,NA,NA,NA
small,0.8794535903931637,67,NA,NA,NA
small,0.8889436155738712,66,NA,NA,NA
small,0.91116585473244,67,NA,NA,NA
small,0.9172339821459132,68,NA,NA,NA
small,0.9204957293103572,69,NA,NA,NA
small,0.9613939229611164,70,NA,NA,NA
small,0.9620558418811821,71,NA,NA,NA
small,1.0678439173861407,72,NA,NA,NA
small,1.0716098960926628,73,NA,NA,NA
small,1.1304809218141156,74,NA,NA,NA
small,1.1597369405560982,75,NA,NA,NA
small,1.2019885398853056,76,NA,NA,NA
small,1.2919751907327761,75,NA,NA,NA
small,1.371730633677295,74,NA,NA,NA
small,1.4372916180818007,75,NA,NA,NA
small,1.51419043867082,74,NA,NA,NA
small,1.5199624475687086,75,NA,NA,NA
small,1.5201553465773006,76,NA,NA,NA
small,1.5490707299255246,75,NA,NA,NA
small,1.5570173591544918,76,NA,NA,NA
small,1.5984448458686282,75,NA,NA,NA
small,1.6312588089018776,74,NA,NA,NA
small,1.6414961656010587,75,NA,NA,NA
small,1.6693655512849794,74,NA,NA,NA
small,1.6732413924904748,73,NA,NA,NA
small,1.6777189637831527,74,NA,NA,NA
small,1.720117377198965,75,NA,NA,NA
small,1.727831322352367,76,NA,NA,NA
small,1.757524458226205,77,NA,NA,NA
small,1.831193964253974,76,NA,NA,NA
small,1.8534293152059917,77,NA,NA,NA
small,1.8689707851554298,76,NA,NA,NA
small,1.881461180294486,77,NA,NA,NA
small,1.9137003222052056,76,NA,NA,NA
small,1.936835680014911,77,NA,NA,NA
small,1.964989274150164,78,NA,NA,NA
small,1.9654591336381677,77,NA,NA,NA
small,1.9936537528215035,76,NA,NA,NA
small,2.001961845740771,75,NA,NA,NA
small,2.043812295159069,74,NA,NA,NA
small,2.0620310606047356,73,NA,NA,NA
small,2.081541562640592,72,NA,NA,NA
small,2.0921385190403563,73,NA,NA,NA
small,2.107752361601559,74,NA,NA,NA
small,2.121401120962946,75,NA,NA,NA
small,2.1602112005340786,76,NA,NA,NA
small,2.164047051394407,75,NA,NA,NA
small,2.1680044606543047,74,NA,NA,NA
small,2.1761533041545382,73,NA,NA,NA
small,2.204887914981907,74,NA,NA,NA
small,2.2262079435876894,75,NA,NA,NA
small,2.269309920176328,76,NA,NA,NA
small,2.287380233145171,77,NA,NA,NA
small,2.287919080339742,78,NA,NA,NA
small,2.306054178266004,77,NA,NA,NA
small,2.380730519997715,78,NA,NA,NA
small,2.3959673487382918,79,NA,NA,NA
small,2.422597618394078,80,NA,NA,NA
small,2.4344174625573336,79,NA,NA,NA
small,2.4681078169541433,78,NA,NA,NA
small,2.4862350355673373,77,NA,NA,NA
small,2.4920715659879797,78,NA,NA,NA
small,2.516837073180828,79,NA,NA,NA
small,2.520732185650864,80,NA,NA,NA
small,2.715286279399869,79,NA,NA,NA
small,2.7165243877533976,78,NA,NA,NA
small,2.8279953984157715,79,NA,NA,NA
small,2.911068227279777,78,NA,NA,NA
small,3.017515607621059,79,NA,NA,NA
small,3.0328057456943776,80,NA,NA,NA
small,3.0489906329465435,81,NA,NA,NA
small,3.067949968741251,82,NA,NA,NA
small,3.06835809134478,81,NA,NA,NA
small,3.0711916827462393,82,NA,NA,NA
small,3.105585022559684,83,NA,NA,NA
small,3.145858991232837,82,NA,NA,NA
small,3.1720540385985423,83,NA,NA,NA
small,3.1995140759453933,82,NA,NA,NA
small,3.2201017715973212,81,NA,NA,NA
small,3.2627470989159666,80,NA,NA,NA
small,3.319253432390563,81,NA,NA,NA
small,3.327858159485204,82,NA,NA,NA
small,3.36332482151689,81,NA,NA,NA
small,3.3657865349445992,82,NA,NA,NA
small,3.3700269630020214,81,NA,NA,NA
small,3.373094734300346,80,NA,NA,NA
small,3.3819161459831792,81,NA,NA,NA
small,3.4311392128969183,82,NA,NA,NA
small,3.4928840484830017,83,NA,NA,NA
small,3.528248177608812,82,NA,NA,NA
small,3.591582401545956,81,NA,NA,NA
small,3.6321613322703272,82,NA,NA,NA
small,3.665867388542286,83,NA,NA,NA
small,3.692643880903365,82,NA,NA,NA
small,3.707656336788741,81,NA,NA,NA
small,3.7119328625725316,82,NA,NA,NA
small,3.7501167717318054,83,NA,NA,NA
small,3.7593827180020556,84,NA,NA,NA
small,3.7605233591288325,83,NA,NA,NA
small,3.7986846461904578,84,NA,NA,NA
small,3.8935026674788866,83,NA,NA,NA
small,3.894518115638994,82,NA,NA,NA
small,3.9404343226419036,81,NA,NA,NA
small,3.9511142346865897,80,NA,NA,NA
small,4.143478427709515,79,NA,NA,NA
small,4.171934380279493,78,NA,NA,NA
small,4.1817338276091505,79,NA,NA,NA
small,4.201443640532059,78,NA,NA,NA
small,4.20705299182545,79,NA,NA,NA
small,4.246371768489182,78,NA,NA,NA
small,4.328553325822833,79,NA,NA,NA
small,4.3382948662747385,80,NA,NA,NA
small,4.401863190006329,81,NA,NA,NA
small,4.47021583280493,80,NA,NA,NA
small,4.53060558914377,79,NA,NA,NA
small,4.545408143495538,78,NA,NA,NA
small,4.55472428781219,79,NA,NA,NA
small,4.566205313961656,80,NA,NA,NA
small,4.602416116809725,79,NA,NA,NA
small,4.644393951747125,78,NA,NA,NA
small,4.661231245269214,77,NA,NA,NA
small,4.7184914295609115,76,NA,NA,NA
small,4.795117357445517,75,NA,NA,NA
small,4.8353188385448584,74,NA,NA,NA
small,4.853403609517348,73,NA,NA,NA
small,4.902231354111207,74,NA,NA,NA
small,4.918385133224051,75,NA,NA,NA
small,4.958111881347123,74,NA,NA,NA
small,4.96025491698886,73,NA,NA,NA
small,5.018131936616123,74,NA,NA,NA
small,5.0441066559613725,73,NA,NA,NA
small,5.060655539492824,74,NA,NA,NA
small,5.066198420136891,75,NA,NA,NA
small,5.078317517441896,74,NA,NA,NA
small,5.088535361319395,73,NA,NA,NA
small,5.0917570489247534,72,NA,NA,NA
small,5.0993056174298745,71,NA,NA,NA
small,5.181170702576329,72,NA,NA,NA
small,5.197141119314188,71,NA,NA,NA
small,5.210699306512955,72,NA,NA,NA
small,5.216866145457297,73,NA,NA,NA
small,5.314785871087576,74,NA,NA,NA
small,5.322763411654853,75,NA,NA,NA
small,5.379863798901091,76,NA,NA,NA
small,5.417711602003346,75,NA,NA,NA
small,5.421990403343542,76,NA,NA,NA
small,5.447416056976254,77,NA,NA,NA
small,5.455777575573012,78,NA,NA,NA
small,5.479941954794395,79,NA,NA,NA
small,5.483672805065624,78,NA,NA,NA
small,5.519759801038844,79,NA,NA,NA
small,5.589581855926102,78,NA,NA,NA
small,5.601962497743544,77,NA,NA,NA
small,5.651577249403551,76,NA,NA,NA
small,5.667327356269911,75,NA,NA,NA
small,5.694741595659798,74,NA,NA,NA
small,5.7254221390372075,73,NA,NA,NA
small,5.796034842102723,72,NA,NA,NA
small,5.80158524872695,71,NA,NA,NA
small,5.818891560655665,70,NA,NA,NA
small,5.915379156217545,69,NA,NA,NA
small,5.935037769361948,68,NA,NA,NA
small,5.95367828994879,69,NA,NA,NA
small,5.970393745366393,70,NA,NA,NA
small,5.982126638761656,71,NA,NA,NA
small,5.998443710787091,70,NA,NA,NA
small,6.0696389182664925,69,NA,NA,NA
small,6.0986662251298815,68,NA,NA,NA
small,6.144998702058863,67,NA,NA,NA
small,6.229997531003974,68,NA,NA,NA
small,6.237494305266445,69,NA,NA,NA
small,6.257478595959249,68,NA,NA,NA
small,6.294693143044029,67,NA,NA,NA
small,6.365937533822366,66,NA,NA,NA
small,6.379825279257229,67,NA,NA,NA
small,6.414026001490744,68,NA,NA,NA
small,6.418257387987908,69,NA,NA,NA
small,6.436932934391899,68,NA,NA,NA
small,6.441313087812159,67,NA,NA,NA
small,6.489385541554354,66,NA,NA,NA
small,6.490159751342107,65,NA,NA,NA
small,6.535832121030799,64,NA,NA,NA
small,6.545926001445836,63,NA,NA,NA
small,6.599819819469996,64,NA,NA,NA
small,6.657151507003526,65,NA,NA,NA
small,6.664160594459591,64,NA,NA,NA
small,6.719276089592123,63,NA,NA,NA
small,6.755613552668773,64,NA,NA,NA
small,6.841101970770081,63,NA,NA,NA
small,6.859915495661184,64,NA,NA,NA
small,6.863972309095599,65,NA,NA,NA
small,6.9481767067175895,66,NA,NA,NA
small,6.9695841175198785,65,NA,NA,NA
small,6.981528751862017,64,NA,NA,NA
small,7.046451736340772,63,NA,NA,NA
small,7.054148210981939,62,NA,NA,NA
small,7.061111279640675,63,NA,NA,NA
small,7.083863561406491,64,NA,NA,NA
small,7.132638390066594,65,NA,NA,NA
small,7.159572960433231,66,NA,NA,NA
small,7.160101848175327,67,NA,NA,NA
small,7.180540807270763,66,NA,NA,NA
small,7.20638660006427,67,NA,NA,NA
small,7.212778389871819,66,NA,NA,NA
small,7.228340736027808,67,NA,NA,NA
small,7.229314535483265,66,NA,NA,NA
small,7.258484099360326,65,NA,NA,NA
small,7.283907782385597,64,NA,NA,NA
small,7.2898990517605124,65,NA,NA,NA
small,7.293259030818158,64,NA,NA,NA
small,7.311925972858677,65,NA,NA,NA
